Gain(%),Length_name_ref(L),rrs
3.17460317460317,4,AAAA
3.44827586206897,3,AAAA
-2.41935483870968,6,AAAA
4.59770114942529,3,AAAA
0.91743119266055,4,AAAA
-2.60869565217391,5,AAAA
4.8,3,AAAA
4.61538461538462,3,AAAA
0.91743119266055,4,AAAA
2.85714285714286,4,AAAA
8.08080808080808,1,AAAA
2.20588235294118,4,AAAA
-1.61290322580645,6,AAAA
2.88461538461538,4,AAAA
4.51127819548872,3,AAAA
8.69565217391304,1,AAAA
7.2289156626506,2,AAAA
4.46428571428571,3,AAAA
0.934579439252336,4,AAAA
4.3956043956044,3,AAAA
8.24742268041237,1,AAAA
4.91803278688525,3,AAAA
-2.75229357798165,5,AAAA
5.71428571428571,1,AAAA
0,4,AAAA
-2.85714285714286,5,AAAA
1.65289256198347,4,AAAA
1.0989010989011,3,AAAA
1.63934426229508,4,AAAA
1.11111111111111,3,AAAA
8.51063829787234,1,AAAA
6.06060606060606,1,AAAA
0,4,AAAA
0.91743119266055,4,AAAA
3.2967032967033,3,AAAA
5.45454545454545,3,AAAA
10.6666666666667,1,AAAA
1.63934426229508,4,AAAA
3.63636363636364,4,AAAA
8.33333333333333,1,AAAA
-3.4965034965035,6,AAAA
1.94174757281553,4,AAAA
10.5263157894737,1,AAAA
5.97014925373134,1,AAAA
4.62962962962963,4,AAAA
0,4,AAAA
8.42105263157895,1,AAAA
1.78571428571429,4,AAAA
0,1,AAAA
-3,5,AAAA
5.83333333333333,3,AAAA
1.11111111111111,4,AAAA
1.65289256198347,4,AAAA
8.24742268041237,1,AAAA
5.55555555555556,1,AAAA
8.08080808080808,1,AAAA
5.26315789473684,3,AAAA
8.33333333333333,1,AAAA
7.46268656716418,1,AAAA
3.2520325203252,4,AAAA
0.91743119266055,4,AAAA
2.5,4,AAAA
9.83606557377049,1,AAAA
0,4,AAAA
0,4,AAAA
4.08163265306122,3,AAAA
0,4,AAAA
0.970873786407767,4,AAAA
0.961538461538462,4,AAAA
4.58715596330275,3,AAAA
3.30578512396694,4,AAAA
8.42105263157895,1,AAAA
2.77777777777778,4,AAAA
2.58620689655172,4,AAAA
5.71428571428571,1,AAAA
1.68067226890756,4,AAAA
3.1496062992126,3,AAAA
12.1212121212121,1,AAAA
2.52100840336134,4,AAAA
0,4,AAAA
4.85436893203883,3,AAAA
8.33333333333333,1,AAAA
12.9032258064516,1,AAAA
5.76923076923077,3,AAAA
-3.06122448979592,5,AAAA
0.847457627118644,4,AAAA
0,4,AAAA
6.84931506849315,1,AAAA
8.16326530612245,1,AAAA
0,4,AAAA
5.71428571428571,1,AAAA
5.12820512820513,1,AAAA
2.17391304347826,4,AAAA
0.970873786407767,4,AAAA
4.95049504950495,3,AAAA
0.970873786407767,4,AAAA
2.83018867924528,3,AAAA
-5.20833333333333,5,AAAA
4,3,AAAA
0.99009900990099,4,AAAA
3.44827586206897,3,AAAA
4.03225806451613,4,AAAA
3.84615384615385,3,AAAA
4.6875,3,AAAA
1.8018018018018,4,AAAA
6.06060606060606,1,AAAA
0,4,AAAA
5.5045871559633,3,AAAA
8.33333333333333,1,AAAA
3.27868852459016,4,AAAA
0.952380952380952,4,AAAA
2.65486725663717,4,AAAA
-2.12765957446808,5,AAAA
-1.65289256198347,5,AAAA
5.71428571428571,1,AAAA
5.71428571428571,1,AAAA
5.71428571428571,1,AAAA
1.65289256198347,4,AAAA
1.6,4,AAAA
0.934579439252336,4,AAAA
8.16326530612245,1,AAAA
6.06060606060606,1,AAAA
2.06185567010309,4,AAAA
3.2967032967033,3,AAAA
5.88235294117647,1,AAAA
10.3225806451613,1,AAAA
0,4,AAAA
0,4,AAAA
3.15789473684211,3,AAAA
0.862068965517241,4,AAAA
-2.80373831775701,5,AAAA
4.91803278688525,3,AAAA
16.304347826087,1,AAAA
1.78571428571429,4,AAAA
7.46268656716418,1,AAAA
0,4,AAAA
0.934579439252336,4,AAAA
4.51127819548872,3,AAAA
1.0752688172043,3,AAAA
4.49438202247191,3,AAAA
6.45161290322581,1,AAAA
2.47933884297521,4,AAAA
0,4,AAAA
0.884955752212389,4,AAAA
-1.69491525423729,5,AAAA
4.16666666666667,3,AAAA
3.33333333333333,4,AAAA
2.75229357798165,4,AAAA
1.75438596491228,4,AAAA
3.2967032967033,3,AAAA
-1.88679245283019,5,AAAA
0.925925925925926,4,AAAA
-0.689655172413793,7,AAAA
13.5135135135135,1,AAAA
0.99009900990099,4,AAAA
3.80952380952381,3,AAAA
-2.88461538461538,5,AAAA
0.826446280991735,4,AAAA
3.92156862745098,3,AAAA
-2.83018867924528,5,AAAA
2.36220472440945,3,AAAA
3.96039603960396,4,AAAA
0,4,AAAA
8.24742268041237,1,AAAA
-3.15789473684211,5,AAAA
2.80373831775701,4,AAAA
6.06060606060606,1,AAAA
-3.03030303030303,5,AAAA
5.79710144927536,1,AAAA
5.12820512820513,1,AAAA
2.36220472440945,4,AAAA
5.88235294117647,1,AAAA
6.06060606060606,1,AAAA
3.57142857142857,3,AAAA
3.33333333333333,3,AAAA
1.5625,4,AAAA
3.65853658536585,3,AAAA
5.26315789473684,3,AAAA
3.40909090909091,3,AAAA
0,4,AAAA
0.869565217391304,4,AAAA
1.14942528735632,3,AAAA
5.71428571428571,1,AAAA
3.27868852459016,4,AAAA
5.79710144927536,1,AAAA
3.6697247706422,4,AAAA
4.80769230769231,3,AAAA
-3.125,5,AAAA
3.33333333333333,4,AAAA
0.970873786407767,4,AAAA
0,4,AAAA
7.57575757575758,1,AAAA
0.952380952380952,4,AAAA
7.4468085106383,3,AAAA
1.61290322580645,4,AAAA
1.55038759689923,4,AAAA
12.9032258064516,1,AAAA
1.6,4,AAAA
2.83018867924528,3,AAAA
0,4,AAAA
1.73913043478261,4,AAAA
6.48148148148148,4,AAAA
-1.05263157894737,5,AAAA
10.3896103896104,1,AAAA
1.02040816326531,4,AAAA
15.1515151515152,1,AAAA
3.57142857142857,3,AAAA
3.2967032967033,3,AAAA
6.4,3,AAAA
1.61290322580645,4,AAAA
5.71428571428571,1,AAAA
-0.952380952380952,5,AAAA
2.29007633587786,4,AAAA
1.6260162601626,4,AAAA
1.63934426229508,4,AAAA
3.19148936170213,3,AAAA
0.892857142857143,4,AAAA
1.78571428571429,4,AAAA
2.65486725663717,4,AAAA
3.80952380952381,4,AAAA
0.980392156862745,4,AAAA
0.980392156862745,4,AAAA
1.90476190476191,3,AAAA
1.51515151515152,4,AAAA
1.65289256198347,4,AAAA
-3,5,AAAA
8.42105263157895,1,AAAA
3.44827586206897,3,AAAA
3.52941176470588,3,AAAA
3.53982300884956,4,AAAA
0.943396226415094,4,AAAA
1.69491525423729,4,AAAA
8.03571428571429,4,AAAA
-4.24242424242424,7,AAAA
-1.04166666666667,5,AAAA
5.71428571428571,1,AAAA
-2.83018867924528,5,AAAA
-4.05405405405405,6,AAAA
-1.02040816326531,5,AAAA
0.970873786407767,4,AAAA
9.09090909090909,2,AAAA
-2.97029702970297,5,AAAA
-3.09278350515464,5,AAAA
-0.9,5,AAAA
1.6260162601626,4,AAAA
4.76190476190476,3,AAAA
1.52671755725191,4,AAAA
0.847457627118644,4,AAAA
1.6260162601626,4,AAAA
1.5748031496063,4,AAAA
8.42105263157895,1,AAAA
13.0434782608696,1,AAAA
-2.97029702970297,5,AAAA
-2.94117647058823,5,AAAA
8.51063829787234,1,AAAA
1.63934426229508,4,AAAA
4.65116279069768,3,AAAA
0.909090909090909,4,AAAA
0,4,AAAA
0,4,AAAA
2.72727272727273,3,AAAA
1.61290322580645,4,AAAA
-1.58730158730159,5,AAAA
4.95867768595041,3,AAAA
0,4,AAAA
11.1731843575419,1,AAAA
6.06060606060606,1,AAAA
3.40909090909091,3,AAAA
-2.85714285714286,5,AAAA
4.20168067226891,3,AAAA
-3.52112676056338,6,AAAA
7.92079207920792,1,AAAA
-0.588235294117647,6,AAAA
0,4,AAAA
3.88349514563107,3,AAAA
2.58620689655172,3,AAAA
12.2362869198312,4,AAAA
1.85185185185185,4,AAAA
0,4,AAAA
1.08695652173913,4,AAAA
10.2040816326531,1,AAAA
1.04166666666667,4,AAAA
0.952380952380952,4,AAAA
12.9032258064516,1,AAAA
5.55555555555556,1,AAAA
2.94117647058823,4,AAAA
5.97014925373134,1,AAAA
8,1,AAAA
5.71428571428571,1,AAAA
-1.2987012987013,6,AAAA
2.83018867924528,3,AAAA
9.91735537190083,1,AAAA
1.63934426229508,4,AAAA
8.51063829787234,1,AAAA
8.82352941176471,3,AAAA
1.81818181818182,4,AAAA
4.21052631578947,3,AAAA
1.63934426229508,4,AAAA
3.80952380952381,3,AAAA
0,4,AAAA
1.12359550561798,3,AAAA
0.970873786407767,4,AAAA
6.79611650485437,3,AAAA
0,4,AAAA
1.61290322580645,4,AAAA
-0.8,4,AAAA
5.40540540540541,3,AAAA
-4.06976744186047,7,AAAA
2.94117647058823,3,AAAA
8.42105263157895,1,AAAA
4.6875,3,AAAA
-5,5,AAAA
5.5045871559633,3,AAAA
12.1212121212121,1,AAAA
-0.78740157480315,5,AAAA
0,4,AAAA
8.60215053763441,1,AAAA
10.6382978723404,1,AAAA
-1.03092783505155,5,AAAA
0,4,AAAA
1.6260162601626,4,AAAA
0.970873786407767,4,AAAA
14.2857142857143,1,AAAA
5.71428571428571,1,AAAA
0.854700854700855,4,AAAA
8.60215053763441,1,AAAA
1.68067226890756,4,AAAA
7.86516853932584,3,AAAA
15.3256704980843,1,AAAA
10.1910828025478,1,AAAA
1.6,4,AAAA
14.7058823529412,1,AAAA
1.11111111111111,3,AAAA
-0.925925925925926,5,AAAA
2.02020202020202,4,AAAA
10.0840336134454,1,AAAA
1.68067226890756,4,AAAA
1.06382978723404,4,AAAA
0,4,AAAA
2.24719101123596,4,AAAA
7.92079207920792,1,AAAA
4.71698113207547,3,AAAA
1.6260162601626,4,AAAA
1.6260162601626,4,AAAA
13.0434782608696,1,AAAA
3.6697247706422,3,AAAA
0,4,AAAA
1.94174757281553,4,AAAA
12.5,1,AAAA
0,5,AAAA
1.61290322580645,4,AAAA
8.42105263157895,1,AAAA
5.47945205479452,1,AAAA
-4.62962962962963,5,AAAA
-3.03030303030303,5,AAAA
1.6,4,AAAA
-0.980392156862745,5,AAAA
1.81818181818182,4,AAAA
0,4,AAAA
5.63380281690141,1,AAAA
2.60869565217391,4,AAAA
1.8018018018018,4,AAAA
-2.02020202020202,5,AAAA
8.60215053763441,1,AAAA
-2.9126213592233,5,AAAA
3.77358490566038,3,AAAA
8.33333333333333,3,AAAA
-6.09756097560976,7,AAAA
5.05050505050505,3,AAAA
5.79710144927536,1,AAAA
11.2,2,AAAA
2.77777777777778,4,AAAA
0.934579439252336,4,AAAA
2.4,4,AAAA
0,4,AAAA
5.97014925373134,1,AAAA
3,4,AAAA
2.4390243902439,4,AAAA
0.840336134453782,4,AAAA
-0.813008130081301,5,AAAA
0,1,AAAA
-3.03030303030303,5,AAAA
1.70940170940171,4,AAAA
8.16326530612245,1,AAAA
-0.806451612903226,5,AAAA
1.78571428571429,4,AAAA
1.53846153846154,4,AAAA
0,4,AAAA
5.68181818181818,3,AAAA
4.12371134020619,3,AAAA
4.20168067226891,4,AAAA
13.1868131868132,1,AAAA
1.65289256198347,4,AAAA
3.52941176470588,3,AAAA
1.17647058823529,3,AAAA
2.9126213592233,4,AAAA
1.90476190476191,3,AAAA
-1.8348623853211,8,AAAA
1.88679245283019,4,AAAA
0.961538461538462,4,AAAA
0.854700854700855,4,AAAA
2.83018867924528,4,AAAA
0.854700854700855,4,AAAA
3.7037037037037,3,AAAA
0,4,AAAA
0,4,AAAA
0.87719298245614,4,AAAA
0,4,AAAA
1.75438596491228,4,AAAA
4.65116279069768,3,AAAA
4.3859649122807,4,AAAA
0.961538461538462,4,AAAA
-1.5748031496063,4,AAAA
2.54777070063694,6,AAAA
9.30232558139535,1,AAAA
6.06060606060606,1,AAAA
0.862068965517241,4,AAAA
0,4,AAAA
-1.81818181818182,5,AAAA
4.58715596330275,3,AAAA
5.63380281690141,1,AAAA
-2.75862068965517,6,AAAA
9.30232558139535,1,AAAA
2.83018867924528,4,AAAA
8.33333333333333,1,AAAA
0.909090909090909,4,AAAA
5.79710144927536,1,AAAA
5.55555555555556,3,AAAA
-3.44827586206897,5,AAAA
-0.970873786407767,4,AAAA
-2.94117647058823,5,AAAA
7.25806451612903,3,AAAA
11.8811881188119,1,AAAA
0.99009900990099,4,AAAA
1.5748031496063,4,AAAA
4.87804878048781,3,AAAA
7.69230769230769,1,AAAA
1.65289256198347,4,AAAA
1.17647058823529,3,AAAA
0.847457627118644,4,AAAA
0.909090909090909,4,AAAA
2.83018867924528,4,AAAA
1.63934426229508,4,AAAA
9.52380952380952,2,AAAA
-0.961538461538462,5,AAAA
5.88235294117647,1,AAAA
2.27272727272727,4,AAAA
2.77777777777778,4,AAAA
6.06060606060606,1,AAAA
-3.03030303030303,5,AAAA
7.29166666666667,3,AAAA
0.900900900900901,4,AAAA
0.826446280991735,4,AAAA
0.87719298245614,4,AAAA
3.33333333333333,3,AAAA
-3.09278350515464,5,AAAA
0.900900900900901,4,AAAA
-3.125,5,AAAA
0,4,AAAA
8.60215053763441,1,AAAA
5.55555555555556,4,AAAA
-1.72413793103448,7,AAAA
0,1,AAAA
3.2258064516129,3,AAAA
-3.19148936170213,5,AAAA
3.37078651685393,3,AAAA
9.8159509202454,1,AAAA
-1.66666666666667,4,AAAA
1.6260162601626,4,AAAA
3.44827586206897,4,AAAA
4.83870967741936,3,AAAA
-3.125,5,AAAA
8.08080808080808,1,AAAA
3,4,AAAA
8.27067669172932,4,AAAA
0.826446280991735,4,AAAA
8.33333333333333,1,AAAA
9.6,1,AAAA
6.06060606060606,1,AAAA
0,4,AAAA
0,4,AAAA
1.8018018018018,4,AAAA
1.75438596491228,4,AAAA
1.01010101010101,4,AAAA
1.69491525423729,4,AAAA
8.33333333333333,1,AAAA
8.24742268041237,1,AAAA
3.2967032967033,3,AAAA
-2.9126213592233,5,AAAA
13.1868131868132,1,AAAA
12.6315789473684,1,AAAA
-3.15789473684211,5,AAAA
12.1212121212121,1,AAAA
8,1,AAAA
3.92156862745098,3,AAAA
0,4,AAAA
1.63934426229508,4,AAAA
14.8698884758364,1,AAAA
2.32558139534884,4,AAAA
1.76991150442478,4,AAAA
1.81818181818182,4,AAAA
0,4,AAAA
-4.24242424242424,7,AAAA
0,4,AAAA
5.47945205479452,1,AAAA
0.961538461538462,4,AAAA
8.79120879120879,1,AAAA
8.24742268041237,1,AAAA
3.125,4,AAAA
9.70149253731343,2,AAAA
-0.87719298245614,5,AAAA
9.52380952380952,1,AAAA
-3.03030303030303,5,AAAA
-2.97029702970297,5,AAAA
10.8108108108108,1,AAAA
1.01010101010101,4,AAAA
5.79710144927536,1,AAAA
9.75609756097561,1,AAAA
0.91743119266055,4,AAAA
1.88679245283019,4,AAAA
3.93700787401575,4,AAAA
-1.8348623853211,5,AAAA
1.66666666666667,4,AAAA
11.2359550561798,1,AAAA
0.970873786407767,4,AAAA
0.793650793650794,4,AAAA
1.58730158730159,4,AAAA
-2.97029702970297,5,AAAA
3.15789473684211,4,AAAA
1.02040816326531,4,AAAA
2.41935483870968,4,AAAA
8.16326530612245,1,AAAA
4.54545454545455,3,AAAA
0,4,AAAA
0,4,AAAA
6.06060606060606,1,AAAA
9.75609756097561,1,AAAA
6.06060606060606,1,AAAA
9.6,1,AAAA
0.869565217391304,4,AAAA
0,4,AAAA
-1,5,AAAA
4.7244094488189,3,AAAA
4.8,3,AAAA
-13.166144200627,5,AAAA
15.1515151515152,1,AAAA
2.29007633587786,4,AAAA
1.78571428571429,4,AAAA
3.84615384615385,3,AAAA
7.2463768115942,1,AAAA
-5.37634408602151,5,AAAA
0,4,AAAA
1.78571428571429,4,AAAA
15.2671755725191,1,AAAA
1.49253731343284,4,AAAA
3,4,AAAA
-3.03030303030303,5,AAAA
5.35714285714286,3,AAAA
3.125,7,AAAA
8.24742268041237,1,AAAA
8.33333333333333,1,AAAA
0.91743119266055,4,AAAA
-1.01010101010101,5,AAAA
13.0718954248366,1,AAAA
3.09278350515464,3,AAAA
-2.94117647058823,5,AAAA
-3.09278350515464,5,AAAA
8.33333333333333,1,AAAA
6.97674418604651,3,AAAA
1.65289256198347,4,AAAA
8.51063829787234,1,AAAA
1.63934426229508,4,AAAA
12.9032258064516,1,AAAA
-1,5,AAAA
3.33333333333333,3,AAAA
3.03030303030303,4,AAAA
3.96825396825397,4,AAAA
5.88235294117647,1,AAAA
0.87719298245614,4,AAAA
5.63380281690141,1,AAAA
5.71428571428571,1,AAAA
1.61290322580645,4,AAAA
0.943396226415094,4,AAAA
2.67857142857143,4,AAAA
3.75,3,AAAA
0.952380952380952,4,AAAA
-3.15789473684211,5,AAAA
-3.125,5,AAAA
0.91743119266055,4,AAAA
5.20833333333333,3,AAAA
3.6697247706422,4,AAAA
4.67289719626168,3,AAAA
3.27868852459016,4,AAAA
1.72413793103448,4,AAAA
8.33333333333333,1,AAAA
1.65289256198347,4,AAAA
0,4,AAAA
4,4,AAAA
8.16326530612245,1,AAAA
3.6697247706422,3,AAAA
5.71428571428571,1,AAAA
-0.606060606060606,6,AAAA
0.833333333333333,4,AAAA
4.27350427350427,3,AAAA
3.6697247706422,3,AAAA
8.33333333333333,1,AAAA
1.08695652173913,3,AAAA
2.77777777777778,4,AAAA
4.58715596330275,3,AAAA
1.61290322580645,4,AAAA
-3,5,AAAA
9.44881889763779,1,AAAA
0.952380952380952,4,AAAA
1.66666666666667,4,AAAA
6.06060606060606,1,AAAA
-2.80373831775701,5,AAAA
4.54545454545455,3,AAAA
-2.75229357798165,5,AAAA
0.884955752212389,4,AAAA
3.6144578313253,3,AAAA
4.42477876106195,3,AAAA
9.44881889763779,1,AAAA
1.65289256198347,4,AAAA
0.99009900990099,4,AAAA
2.80373831775701,3,AAAA
1.02040816326531,4,AAAA
18.3206106870229,1,AAAA
0,4,AAAA
0.826446280991735,4,AAAA
3.44827586206897,3,AAAA
9.6,1,AAAA
0.980392156862745,4,AAAA
1.12359550561798,3,AAAA
2.7027027027027,4,AAAA
5.63380281690141,1,AAAA
0.813008130081301,4,AAAA
-1.6260162601626,5,AAAA
8.08080808080808,1,AAAA
0.87719298245614,4,AAAA
4.3859649122807,3,AAAA
1.05263157894737,5,AAAA
0.87719298245614,4,AAAA
15.1515151515152,1,AAAA
-2.36220472440945,7,AAAA
3.44827586206897,4,AAAA
4.8,3,AAAA
1.55038759689923,4,AAAA
-0.961538461538462,5,AAAA
1.72413793103448,4,AAAA
0.970873786407767,4,AAAA
5.55555555555556,1,AAAA
3.06122448979592,4,AAAA
3.44827586206897,3,AAAA
3.05343511450382,4,AAAA
2.27272727272727,4,AAAA
0,4,AAAA
5.06329113924051,2,AAAA
10.6382978723404,1,AAAA
1.13636363636364,3,AAAA
-3.2258064516129,5,AAAA
8,1,AAAA
8.69565217391304,1,AAAA
0.943396226415094,4,AAAA
3.2967032967033,4,AAAA
1.58730158730159,4,AAAA
-8.29015544041451,6,AAAA
-2.88461538461538,5,AAAA
1.78571428571429,4,AAAA
-2.94117647058823,5,AAAA
7.92079207920792,1,AAAA
3.2258064516129,4,AAAA
10,1,AAAA
1.98019801980198,3,AAAA
8.42105263157895,1,AAAA
0.99009900990099,4,AAAA
3.57142857142857,3,AAAA
4.76190476190476,3,AAAA
-3.06122448979592,5,AAAA
-3.03030303030303,5,AAAA
3.92156862745098,3,AAAA
1.51515151515152,4,AAAA
9.03614457831325,1,AAAA
3.57142857142857,3,AAAA
1.08695652173913,4,AAAA
10.5263157894737,1,AAAA
3.44827586206897,3,AAAA
1.02040816326531,4,AAAA
0.99009900990099,4,AAAA
-3,5,AAAA
9.91735537190083,1,AAAA
1.0752688172043,4,AAAA
2.58620689655172,4,AAAA
-2.97029702970297,5,AAAA
12.9032258064516,1,AAAA
2.47933884297521,4,AAAA
0.943396226415094,4,AAAA
1.66666666666667,4,AAAA
4.58015267175573,3,AAAA
1.03092783505155,4,AAAA
2.67857142857143,4,AAAA
6.25,3,AAAA
-2.04081632653061,5,AAAA
-2.94117647058823,5,AAAA
-2.94117647058823,5,AAAA
-5.17241379310345,5,AAAA
5.74712643678161,3,AAAA
0.909090909090909,4,AAAA
6.09756097560976,3,AAAA
1.02040816326531,5,AAAA
-3.30578512396694,5,AAAA
1.69491525423729,4,AAAA
6.06060606060606,1,AAAA
9.52380952380952,1,AAAA
8,1,AAAA
9.44881889763779,1,AAAA
1.76991150442478,4,AAAA
4.12371134020619,3,AAAA
-2.97029702970297,5,AAAA
1,4,AAAA
0.934579439252336,4,AAAA
-3.06122448979592,5,AAAA
3.6697247706422,3,AAAA
7.84313725490196,1,AAAA
1.49253731343284,4,AAAA
2.27272727272727,4,AAAA
2.27272727272727,4,AAAA
-0.980392156862745,5,AAAA
5.93220338983051,3,AAAA
1.8018018018018,4,AAAA
-8.87096774193548,6,AAAA
8.69565217391304,2,AAAA
5.97014925373134,1,AAAA
6.25,1,AAAA
2.38095238095238,4,AAAA
0.934579439252336,4,AAAA
4.71698113207547,3,AAAA
4.95049504950495,4,AAAA
12.2448979591837,1,AAAA
1.02040816326531,4,AAAA
1.5748031496063,4,AAAA
2.9126213592233,4,AAAA
8.42105263157895,1,AAAA
6.41025641025641,3,AAAA
2.29007633587786,4,AAAA
0.952380952380952,4,AAAA
0.934579439252336,4,AAAA
2.80373831775701,4,AAAA
9.6,1,AAAA
2,3,AAAA
-1.98019801980198,6,AAAA
-3.52941176470588,5,AAAA
0,4,AAAA
0.909090909090909,4,AAAA
1.5625,4,AAAA
8.60215053763441,1,AAAA
8.33333333333333,1,AAAA
9.67741935483871,1,AAAA
1.66666666666667,4,AAAA
-0.892857142857143,4,AAAA
-1.63265306122449,7,AAAA
0,4,AAAA
1.58730158730159,4,AAAA
-3.09278350515464,5,AAAA
1.05263157894737,3,AAAA
10.0840336134454,1,AAAA
10.5263157894737,1,AAAA
7.92079207920792,1,AAAA
4.51127819548872,3,AAAA
0.862068965517241,4,AAAA
8.42105263157895,1,AAAA
2.10526315789474,4,AAAA
10.752688172043,1,AAAA
4.65116279069768,3,AAAA
2.88461538461538,4,AAAA
0.970873786407767,4,AAAA
5.94059405940594,3,AAAA
5.79710144927536,1,AAAA
-3.03030303030303,5,AAAA
8.51063829787234,1,AAAA
3.88349514563107,3,AAAA
2.24719101123596,3,AAAA
-2.94117647058823,5,AAAA
3.2967032967033,3,AAAA
2.7027027027027,4,AAAA
13.0434782608696,1,AAAA
5.71428571428571,1,AAAA
8.33333333333333,1,AAAA
4.54545454545455,3,AAAA
2.97029702970297,3,AAAA
-1.02040816326531,5,AAAA
4.54545454545455,3,AAAA
1.61290322580645,4,AAAA
0.952380952380952,4,AAAA
1.76991150442478,4,AAAA
0.833333333333333,4,AAAA
-3.09278350515464,5,AAAA
4.76190476190476,3,AAAA
-0.900900900900901,5,AAAA
12.3711340206186,1,AAAA
-1.70940170940171,6,AAAA
1.6,4,AAAA
4.76190476190476,3,AAAA
0.980392156862745,4,AAAA
0.934579439252336,4,AAAA
8.51063829787234,1,AAAA
2.67857142857143,4,AAAA
6.19469026548673,3,AAAA
3.40909090909091,3,AAAA
3.80952380952381,4,AAAA
1.03092783505155,4,AAAA
9.6,1,AAAA
3.65853658536585,3,AAAA
1.75438596491228,4,AAAA
5.71428571428571,1,AAAA
9.00900900900901,3,AAAA
0.99009900990099,4,AAAA
0.869565217391304,4,AAAA
0,4,AAAA
1.63934426229508,4,AAAA
2.4390243902439,4,AAAA
8.24742268041237,1,AAAA
8.42105263157895,1,AAAA
-3.17460317460317,5,AAAA
0.862068965517241,4,AAAA
-3.06122448979592,5,AAAA
3.37078651685393,3,AAAA
9.16030534351145,1,AAAA
3.19148936170213,3,AAAA
-2.97029702970297,5,AAAA
4.12371134020619,3,AAAA
0.952380952380952,4,AAAA
-2.77777777777778,5,AAAA
8.24742268041237,1,AAAA
7.76699029126214,1,AAAA
8,1,AAAA
0.884955752212389,4,AAAA
0.952380952380952,4,AAAA
0.854700854700855,4,AAAA
9.83606557377049,1,AAAA
4.59770114942529,3,AAAA
-5.15463917525773,5,AAAA
8.60215053763441,1,AAAA
0.961538461538462,4,AAAA
0.884955752212389,4,AAAA
3.96039603960396,3,AAAA
8.98876404494382,3,CNAME
-2.06185567010309,5,CNAME
4.65116279069768,3,CNAME
4.93827160493827,3,CNAME
2.63157894736842,4,CNAME
1.04166666666667,4,CNAME
1.01010101010101,4,CNAME
4.70588235294118,3,CNAME
-1.94174757281553,5,CNAME
8,3,CNAME
2.7027027027027,4,CNAME
2.67857142857143,4,CNAME
1.96078431372549,4,CNAME
4.71698113207547,3,CNAME
2.25563909774436,4,CNAME
1.86915887850467,4,CNAME
4.34782608695652,4,CNAME
2.4390243902439,4,CNAME
2.08333333333333,4,CNAME
2.5,4,CNAME
2.22222222222222,4,CNAME
3.41880341880342,4,CNAME
2.04081632653061,4,CNAME
5.78512396694215,3,CNAME
2.97029702970297,4,CNAME
5.88235294117647,4,CNAME
1.0752688172043,4,CNAME
5.88235294117647,4,CNAME
4.3956043956044,4,CNAME
8.60215053763441,3,CNAME
1.70940170940171,4,CNAME
2.22222222222222,4,CNAME
1.01010101010101,4,CNAME
5.49450549450549,3,CNAME
6.81818181818182,3,CNAME
3.73831775700935,3,CNAME
6.86274509803922,4,CNAME
0.970873786407767,4,CNAME
2.34375,4,CNAME
8.04597701149425,2,CNAME
-1.90476190476191,5,CNAME
-1.92307692307692,5,CNAME
1.90476190476191,4,CNAME
-2.17391304347826,5,CNAME
6.12244897959184,3,CNAME
4.34782608695652,3,CNAME
1.8348623853211,4,CNAME
4.71698113207547,3,CNAME
1.78571428571429,4,CNAME
6.89655172413793,3,CNAME
0,5,CNAME
2.65486725663717,4,CNAME
7.92079207920792,3,CNAME
4.90196078431373,3,CNAME
2.80373831775701,4,CNAME
-2.02020202020202,5,CNAME
1.86915887850467,4,CNAME
3.125,4,CNAME
3.33333333333333,3,CNAME
-2.27272727272727,5,CNAME
6.09756097560976,3,CNAME
-1,5,CNAME
-2,5,CNAME
1.86915887850467,4,CNAME
-1.86915887850467,5,CNAME
-1.98019801980198,5,CNAME
4.16666666666667,4,CNAME
2.5,4,CNAME
2.67857142857143,4,CNAME
5.94059405940594,4,CNAME
-1.90476190476191,5,CNAME
0.892857142857143,4,CNAME
2.30769230769231,4,CNAME
1.8348623853211,4,CNAME
3.84615384615385,4,CNAME
3.33333333333333,3,CNAME
-1,5,CNAME
-2.02020202020202,5,CNAME
-2,5,CNAME
4.80769230769231,3,CNAME
5.94059405940594,4,CNAME
1.78571428571429,4,CNAME
1.73913043478261,4,CNAME
3.6697247706422,4,CNAME
6.73076923076923,3,CNAME
2.65486725663717,4,CNAME
2.4,4,CNAME
5.31914893617021,3,CNAME
2.38095238095238,4,CNAME
2.47933884297521,4,CNAME
1.85185185185185,4,CNAME
4.16666666666667,4,CNAME
4.34782608695652,3,CNAME
1.0752688172043,4,CNAME
1.90476190476191,4,CNAME
-2.04081632653061,5,CNAME
4.04040404040404,4,CNAME
0,4,CNAME
4.34782608695652,3,CNAME
0.847457627118644,4,CNAME
2.4390243902439,4,CNAME
8.33333333333333,2,CNAME
5.31914893617021,3,CNAME
2.36220472440945,4,CNAME
4.95049504950495,3,CNAME
1.85185185185185,4,CNAME
2.17391304347826,4,CNAME
-1.86915887850467,5,CNAME
-2.02020202020202,5,CNAME
6.41025641025641,2,CNAME
-1.96078431372549,5,CNAME
4.87804878048781,4,CNAME
0.980392156862745,4,CNAME
4.54545454545455,3,CNAME
3.15789473684211,4,CNAME
5.88235294117647,4,CNAME
0,5,CNAME
3.57142857142857,3,CNAME
6.12244897959184,4,CNAME
2.10526315789474,4,CNAME
